the_geom,cartodb_id,pname,date,year,longitude,latitude,state,county,cnumber
0101000020E6100000C0C293275ACB54C0B70A62A06BD54040,38419,Jack Delano,1941-05-01 00:00:00+00,1941,-83.1773776,33.667347,Georgia,Greene County,fsa2000025804/PP
0101000020E6100000C0C293275ACB54C0B70A62A06BD54040,38420,Jack Delano,1941-05-01 00:00:00+00,1941,-83.1773776,33.667347,Georgia,Greene County,fsa2000025805/PP
0101000020E61000001E15FF7744C254C00AD5720C6DBC4040,38421,Jack Delano,1941-05-01 00:00:00+00,1941,-83.035429,33.4720779,Georgia,Greene County,fsa2000025808/PP
0101000020E6100000C0C293275ACB54C0B70A62A06BD54040,38422,Jack Delano,1941-05-01 00:00:00+00,1941,-83.1773776,33.667347,Georgia,Greene County,fsa2000025810/PP
0101000020E61000006DFDF49FB56A54C0E4501AC5CD014040,38423,Jack Delano,1941-04-01 00:00:00+00,1941,-81.6673355,32.0140921,Georgia,Liberty County,fsa2000025813/PP
0101000020E61000006DFDF49FB56A54C0E4501AC5CD014040,38424,Jack Delano,1941-04-01 00:00:00+00,1941,-81.6673355,32.0140921,Georgia,Liberty County,fsa2000025814/PP
0101000020E6100000EC527EADA67B54C059AD026B8B794140,38425,Jack Delano,1941-04-01 00:00:00+00,1941,-81.9320482,34.9495672,South Carolina,Spartanburg County,fsa2000025816/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38426,Jack Delano,1941-06-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025817/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38427,Jack Delano,1941-06-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025818/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38428,Jack Delano,1941-06-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025819/PP
0101000020E6100000C0BE8C18ACCB54C011AEDBFBAFC94040,38429,Jack Delano,1941-05-01 00:00:00+00,1941,-83.1823789,33.5756831,Georgia,Greene County,fsa2000025821/PP
0101000020E6100000C0BE8C18ACCB54C011AEDBFBAFC94040,38430,Jack Delano,1941-05-01 00:00:00+00,1941,-83.1823789,33.5756831,Georgia,Greene County,fsa2000025823/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38431,Jack Delano,1941-05-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025824/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38432,Jack Delano,1941-05-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025826/PP
0101000020E610000083781332C6C454C096992DB4CECE4040,38433,Jack Delano,1941-05-01 00:00:00+00,1941,-83.0745969,33.6156831,Georgia,Greene County,fsa2000025827/PP
0101000020E610000083781332C6C454C096992DB4CECE4040,38434,Jack Delano,1941-05-01 00:00:00+00,1941,-83.0745969,33.6156831,Georgia,Greene County,fsa2000025828/PP
0101000020E610000083781332C6C454C096992DB4CECE4040,38435,Jack Delano,1941-05-01 00:00:00+00,1941,-83.0745969,33.6156831,Georgia,Greene County,fsa2000025829/PP
0101000020E610000083781332C6C454C096992DB4CECE4040,38436,Jack Delano,1941-05-01 00:00:00+00,1941,-83.0745969,33.6156831,Georgia,Greene County,fsa2000025830/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38437,Jack Delano,1941-05-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025831/PP
0101000020E6100000C0BE8C18ACCB54C011AEDBFBAFC94040,38438,Jack Delano,1941-05-01 00:00:00+00,1941,-83.1823789,33.5756831,Georgia,Greene County,fsa2000025833/PP
0101000020E6100000DD370884671C55C047C19D55B0F04040,38439,Jack Delano,1941-05-01 00:00:00+00,1941,-84.4438181,33.8803813,Georgia,Greene County,fsa2000025834/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38440,Jack Delano,1941-05-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025835/PP
0101000020E610000083781332C6C454C096992DB4CECE4040,38441,Jack Delano,1941-05-01 00:00:00+00,1941,-83.0745969,33.6156831,Georgia,Greene County,fsa2000025836/PP
0101000020E610000083781332C6C454C096992DB4CECE4040,38442,Jack Delano,1941-05-01 00:00:00+00,1941,-83.0745969,33.6156831,Georgia,Greene County,fsa2000025837/PP
0101000020E610000083781332C6C454C096992DB4CECE4040,38443,Jack Delano,1941-05-01 00:00:00+00,1941,-83.0745969,33.6156831,Georgia,Greene County,fsa2000025838/PP
0101000020E610000083781332C6C454C096992DB4CECE4040,38444,Jack Delano,1941-05-01 00:00:00+00,1941,-83.0745969,33.6156831,Georgia,Greene County,fsa2000025839/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38445,Jack Delano,1941-05-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025841/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38446,Jack Delano,1941-05-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025842/PP
0101000020E610000083781332C6C454C096992DB4CECE4040,38447,Jack Delano,1941-05-01 00:00:00+00,1941,-83.0745969,33.6156831,Georgia,Greene County,fsa2000025845/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38448,Jack Delano,1941-05-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025846/PP
0101000020E6100000C0BE8C18ACCB54C011AEDBFBAFC94040,38449,Jack Delano,1941-05-01 00:00:00+00,1941,-83.1823789,33.5756831,Georgia,Greene County,fsa2000025847/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38450,Jack Delano,1941-05-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025848/PP
0101000020E6100000C0BE8C18ACCB54C011AEDBFBAFC94040,38451,Jack Delano,1941-05-01 00:00:00+00,1941,-83.1823789,33.5756831,Georgia,Greene County,fsa2000025850/PP
0101000020E6100000C0BE8C18ACCB54C011AEDBFBAFC94040,38452,Jack Delano,1941-05-01 00:00:00+00,1941,-83.1823789,33.5756831,Georgia,Greene County,fsa2000025851/PP
0101000020E610000022FDF675602655C025A7C013C44E3F40,38453,Jack Delano,1941-05-01 00:00:00+00,1941,-84.5996375,31.3076794,Georgia,Greene County,fsa2000025852/PP
0101000020E610000022FDF675602655C025A7C013C44E3F40,38454,Jack Delano,1941-05-01 00:00:00+00,1941,-84.5996375,31.3076794,Georgia,Greene County,fsa2000025853/PP
0101000020E610000022FDF675602655C025A7C013C44E3F40,38455,Jack Delano,1941-05-01 00:00:00+00,1941,-84.5996375,31.3076794,Georgia,Greene County,fsa2000025854/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38456,Jack Delano,1941-05-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025855/PP
0101000020E610000022FDF675602655C025A7C013C44E3F40,38457,Jack Delano,1941-05-01 00:00:00+00,1941,-84.5996375,31.3076794,Georgia,Greene County,fsa2000025856/PP
0101000020E610000022FDF675602655C025A7C013C44E3F40,38458,Jack Delano,1941-05-01 00:00:00+00,1941,-84.5996375,31.3076794,Georgia,Greene County,fsa2000025857/PP
0101000020E6100000EEDA94E12EC554C0794CEEC1B5C44040,38459,Jack Delano,1941-05-01 00:00:00+00,1941,-83.0809864,33.5367968,Georgia,Greene County,fsa2000025858/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38460,Jack Delano,1941-05-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025859/PP
0101000020E6100000C0BE8C18ACCB54C011AEDBFBAFC94040,38461,Jack Delano,1941-05-01 00:00:00+00,1941,-83.1823789,33.5756831,Georgia,Greene County,fsa2000025860/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38462,Jack Delano,1941-05-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025863/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38463,Jack Delano,1941-05-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025864/PP
0101000020E610000083781332C6C454C096992DB4CECE4040,38464,Jack Delano,1941-05-01 00:00:00+00,1941,-83.0745969,33.6156831,Georgia,Greene County,fsa2000025865/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38465,Jack Delano,1941-05-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025867/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38466,Jack Delano,1941-05-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025868/PP
0101000020E6100000C0BE8C18ACCB54C011AEDBFBAFC94040,38467,Jack Delano,1941-05-01 00:00:00+00,1941,-83.1823789,33.5756831,Georgia,Greene County,fsa2000025869/PP
0101000020E6100000C0BE8C18ACCB54C011AEDBFBAFC94040,38468,Jack Delano,1941-05-01 00:00:00+00,1941,-83.1823789,33.5756831,Georgia,Greene County,fsa2000025870/PP
0101000020E610000022FDF675602655C025A7C013C44E3F40,38469,Jack Delano,1941-05-01 00:00:00+00,1941,-84.5996375,31.3076794,Georgia,Greene County,fsa2000025872/PP
0101000020E610000022FDF675602655C025A7C013C44E3F40,38470,Jack Delano,1941-05-01 00:00:00+00,1941,-84.5996375,31.3076794,Georgia,Greene County,fsa2000025876/PP
0101000020E6100000EEDA94E12EC554C0794CEEC1B5C44040,38471,Jack Delano,1941-05-01 00:00:00+00,1941,-83.0809864,33.5367968,Georgia,Greene County,fsa2000025878/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38472,Jack Delano,1941-05-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025879/PP
0101000020E6100000EABC7CA1363F55C0291D5146013B4040,38473,Jack Delano,1941-05-01 00:00:00+00,1941,-84.9877094,32.4609764,Georgia,Muscogee County,fsa2000025882/PP
0101000020E6100000EABC7CA1363F55C0291D5146013B4040,38474,Jack Delano,1941-05-01 00:00:00+00,1941,-84.9877094,32.4609764,Georgia,Muscogee County,fsa2000025884/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38475,Jack Delano,1941-05-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025886/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38476,Jack Delano,1941-05-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025887/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38477,Jack Delano,1941-05-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025888/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38478,Jack Delano,1941-05-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025889/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38479,Jack Delano,1941-05-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025894/PP
0101000020E610000083781332C6C454C096992DB4CECE4040,38480,Jack Delano,1941-05-01 00:00:00+00,1941,-83.0745969,33.6156831,Georgia,Greene County,fsa2000025896/PP
0101000020E610000083781332C6C454C096992DB4CECE4040,38481,Jack Delano,1941-05-01 00:00:00+00,1941,-83.0745969,33.6156831,Georgia,Greene County,fsa2000025897/PP
0101000020E61000002FA52E19C7C654C00FBD207DEED54040,38482,Jack Delano,1941-05-01 00:00:00+00,1941,-83.105902,33.6713406,Georgia,Greene County,fsa2000025898/PP
0101000020E61000007E175BADB8D454C0CFFD309D31D04040,38483,Jack Delano,1941-05-01 00:00:00+00,1941,-83.3237718,33.6265141,Georgia,Greene County,fsa2000025899/PP
0101000020E6100000E8274124E8E055C01876BDD98B394040,38484,Jack Delano,1941-05-01 00:00:00+00,1941,-87.5141688,32.4495804,Alabama,Perry County,fsa2000025900/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38485,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025901/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38486,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025902/PP
0101000020E610000066FA809B209355C02C2EE983C0AA4040,38487,Jack Delano,1941-05-01 00:00:00+00,1941,-86.2988652,33.3340001,Alabama,Talladega County,fsa2000025903/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38488,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025904/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38489,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025905/PP
0101000020E610000066FA809B209355C02C2EE983C0AA4040,38490,Jack Delano,1941-05-01 00:00:00+00,1941,-86.2988652,33.3340001,Alabama,Talladega County,fsa2000025906/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38491,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025907/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38492,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025908/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38493,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025909/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38494,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025910/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38495,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025911/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38496,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025912/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38497,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025913/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38498,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025915/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38499,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025917/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38500,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025918/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38501,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025919/PP
0101000020E61000002539059E20A755C09029C4C837234040,38502,Jack Delano,1941-05-01 00:00:00+00,1941,-86.6113658,32.2751399,Alabama,Lowndes County,fsa2000025920/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38503,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025922/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38504,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025924/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38505,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025925/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38506,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025926/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38507,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025927/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38508,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025928/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38509,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025929/PP
0101000020E61000002539059E20A755C09029C4C837234040,38510,Jack Delano,1941-05-01 00:00:00+00,1941,-86.6113658,32.2751399,Alabama,Lowndes County,fsa2000025930/PP
0101000020E61000005AEA6A3C22E655C0E288FF852F5A4040,38511,Jack Delano,1941-05-01 00:00:00+00,1941,-87.5958396,32.7045753,Alabama,Hale County,fsa2000025931/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38512,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025932/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38513,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025933/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38514,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025934/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38515,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025935/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38516,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025937/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38517,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025938/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38518,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025940/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38519,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025941/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38520,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025942/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38521,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025943/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38522,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025944/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38523,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025945/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38524,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025946/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38525,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025947/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38526,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025948/PP
0101000020E610000012D49574397555C0B847252B75D44040,38527,Jack Delano,1941-05-01 00:00:00+00,1941,-85.8316318,33.6598257,Alabama,Calhoun County,fsa2000025949/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38528,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025950/PP
0101000020E610000012D49574397555C0B847252B75D44040,38529,Jack Delano,1941-05-01 00:00:00+00,1941,-85.8316318,33.6598257,Alabama,Calhoun County,fsa2000025952/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38530,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025953/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38531,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025954/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38532,Jack Delano,,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025955/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38533,Jack Delano,,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025956/PP
0101000020E6100000D13FC1C58AEF55C0952FC3DA73704040,38534,Jack Delano,,1941,-87.742845,32.8785356,Alabama,Hale County,fsa2000025957/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38535,Jack Delano,,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025959/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38536,Jack Delano,,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025960/PP
0101000020E610000066FA809B209355C02C2EE983C0AA4040,38537,Jack Delano,,1941,-86.2988652,33.3340001,Alabama,Talladega County,fsa2000025961/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38538,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025964/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38539,Jack Delano,,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025965/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38540,Jack Delano,,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025966/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38541,Jack Delano,,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025967/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38542,Jack Delano,,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025968/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38543,Jack Delano,,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025969/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38544,Jack Delano,,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025970/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38545,Jack Delano,,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025971/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38546,Jack Delano,,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025972/PP
0101000020E6100000D13FC1C58AEF55C0952FC3DA73704040,38547,Jack Delano,,1941,-87.742845,32.8785356,Alabama,Hale County,fsa2000025973/PP
0101000020E6100000D13FC1C58AEF55C0952FC3DA73704040,38548,Jack Delano,,1941,-87.742845,32.8785356,Alabama,Hale County,fsa2000025974/PP
0101000020E61000002539059E20A755C09029C4C837234040,38549,Jack Delano,,1941,-86.6113658,32.2751399,Alabama,Lowndes County,fsa2000025976/PP
0101000020E610000066FA809B209355C02C2EE983C0AA4040,38550,Jack Delano,,1941,-86.2988652,33.3340001,Alabama,Talladega County,fsa2000025977/PP
0101000020E610000066FA809B209355C02C2EE983C0AA4040,38551,Jack Delano,,1941,-86.2988652,33.3340001,Alabama,Talladega County,fsa2000025978/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38552,Jack Delano,,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025979/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38553,Jack Delano,,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025980/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38554,Jack Delano,,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025981/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38555,Jack Delano,,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025982/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38556,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025983/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38557,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025984/PP
0101000020E6100000D13FC1C58AEF55C0952FC3DA73704040,38558,Jack Delano,1941-05-01 00:00:00+00,1941,-87.742845,32.8785356,Alabama,Hale County,fsa2000025985/PP
0101000020E6100000D13FC1C58AEF55C0952FC3DA73704040,38559,Jack Delano,1941-05-01 00:00:00+00,1941,-87.742845,32.8785356,Alabama,Hale County,fsa2000025986/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38560,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025987/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38561,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025988/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38562,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025989/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38563,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025990/PP
0101000020E610000066FA809B209355C02C2EE983C0AA4040,38564,Jack Delano,1941-05-01 00:00:00+00,1941,-86.2988652,33.3340001,Alabama,Talladega County,fsa2000025991/PP
0101000020E610000066FA809B209355C02C2EE983C0AA4040,38565,Jack Delano,1941-05-01 00:00:00+00,1941,-86.2988652,33.3340001,Alabama,Talladega County,fsa2000025992/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38566,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025993/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38567,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025994/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38568,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025995/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38569,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025996/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38570,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025997/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38571,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000025999/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38572,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000026001/PP
0101000020E6100000D13FC1C58AEF55C0952FC3DA73704040,38573,Jack Delano,1941-05-01 00:00:00+00,1941,-87.742845,32.8785356,Alabama,Hale County,fsa2000026002/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38574,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000026004/PP
0101000020E61000006CF420F3B79655C016E357079BA34040,38575,Jack Delano,1941-05-01 00:00:00+00,1941,-86.3549774,33.2781686,Alabama,Talladega County,fsa2000026005/PP
0101000020E610000012D49574397555C0B847252B75D44040,38576,Jack Delano,1941-05-01 00:00:00+00,1941,-85.8316318,33.6598257,Alabama,Calhoun County,fsa2000026007/PP
